Date,variable,value
6/1/90,Other recreational services,11.32682613
6/1/90,Food services,9.576887337
6/1/90,Accommodations,6.863203868
6/1/90,Financial services,-4.329216783
6/1/90,Insurance,11.84559025
6/1/90,Communication services,4.82079293
6/1/90,Education services,8.931848326
6/1/90,Professional and other services,10.16833485
6/1/90,Personal care services,9.140518417
6/1/90,Social services,7.648866591
6/1/90,Household maintenance,6.70021627
6/1/90,Nonprofit Institution,10.70068037
6/1/90,Overall Average,6.462269473
9/1/90,Motor vehicles (New),-11.26616199
9/1/90,Motor vehicles (Used),5.077784692
9/1/90,Motor vehicle (Parts),3.202132321
9/1/90,Furniture and furnishings,-3.614015777
9/1/90,Household appliances,-1.257253385
9/1/90,Household tableware,2.464215549
9/1/90,House and gardening tools,4.704243463
9/1/90,Audio-visual equipment,-0.221456253
9/1/90,Sporting equipment and guns,4.472337957
9/1/90,Sports and recreational vehicles,-8.700676903
9/1/90,Recreational books,7.928818586
9/1/90,Musical instruments,2.360622803
9/1/90,Jewelry and watches,4.350355969
9/1/90,Therapeutic equipment,13.93356101
9/1/90,Educational books,8.221680877
9/1/90,Personal items (e.g. Luggage),-2.228073729
9/1/90,Food and beverages*,7.265976535
9/1/90,Alcoholic beverages*,10.09367527
9/1/90,Animal feeds/Farm supplies,-6.024096386
9/1/90,Clothing and footwear,2.321889264
9/1/90,"Motor vehicle (lubricants, oil, etc.)",12.49509513
9/1/90,Fuel oil,20.93600425
9/1/90,Medical products,14.34979283
9/1/90,Recreational items,5.770069581
9/1/90,Household supplies,4.576575887
9/1/90,Personal care products,5.730060034
9/1/90,Tobacco,5.81983677
9/1/90,"Magazines, newspapers, and stationery",7.622254758
9/1/90,Housing expenditure,8.066925828
9/1/90,Household utilities,4.370123537
9/1/90,Health care,13.3656624
9/1/90,Motor vehicle services,3.219166804
9/1/90,Public transportation,5.766681994
9/1/90,Membership clubs,9.046322703
9/1/90,Audio-visual services,10.90684869
9/1/90,Gambling,11.20378614
9/1/90,Other recreational services,11.06565974
9/1/90,Food services,9.40926648
9/1/90,Accommodations,4.989541738
9/1/90,Financial services,-2.701550419
9/1/90,Insurance,11.54301149
9/1/90,Communication services,4.54187967
9/1/90,Education services,8.89207919
9/1/90,Professional and other services,9.220535345
9/1/90,Personal care services,8.297785169
9/1/90,Social services,5.588421988
9/1/90,Household maintenance,4.604428437
9/1/90,Nonprofit Institution,13.1903796
9/1/90,Overall Average,6.574529444
12/1/90,Motor vehicles (New),-3.941813545
12/1/90,Motor vehicles (Used),-5.269864385
12/1/90,Motor vehicle (Parts),-0.612705579
12/1/90,Furniture and furnishings,-5.600484671
12/1/90,Household appliances,-3.642315502
12/1/90,Household tableware,2.034297243
12/1/90,House and gardening tools,2.661717922
12/1/90,Audio-visual equipment,-0.540937506
12/1/90,Sporting equipment and guns,1.362134689
12/1/90,Sports and recreational vehicles,-11.03536193
12/1/90,Recreational books,5.107810254
12/1/90,Musical instruments,3.4
12/1/90,Jewelry and watches,1.600271232
12/1/90,Therapeutic equipment,10.72585483
12/1/90,Educational books,5.388397247
12/1/90,Personal items (e.g. Luggage),-3.581676066
12/1/90,Food and beverages*,5.223305955
12/1/90,Alcoholic beverages*,10.74236567
12/1/90,Animal feeds/Farm supplies,-6.901840491
12/1/90,Clothing and footwear,-0.320603537
12/1/90,"Motor vehicle (lubricants, oil, etc.)",30.28095734
12/1/90,Fuel oil,0.637229178
12/1/90,Medical products,12.67247374
12/1/90,Recreational items,4.074844923
12/1/90,Household supplies,3.241441987
12/1/90,Personal care products,4.137803882
12/1/90,Tobacco,4.392738943
12/1/90,"Magazines, newspapers, and stationery",7.887908666
12/1/90,Housing expenditure,6.990481359
12/1/90,Household utilities,-1.776901804
12/1/90,Health care,12.52908752
12/1/90,Motor vehicle services,1.824791838
12/1/90,Public transportation,8.615359802
12/1/90,Membership clubs,9.86323722
12/1/90,Audio-visual services,10.6611146
12/1/90,Gambling,13.8119247
12/1/90,Other recreational services,10.79574252
12/1/90,Food services,7.138859552
12/1/90,Accommodations,4.081556304
12/1/90,Financial services,-1.94916305
12/1/90,Insurance,11.7524841
12/1/90,Communication services,1.470195532
12/1/90,Education services,8.205937983
12/1/90,Professional and other services,7.435263948
12/1/90,Personal care services,5.108366458
12/1/90,Social services,4.699107544
12/1/90,Household maintenance,3.242209747
12/1/90,Nonprofit Institution,13.1684597
12/1/90,Overall Average,5.863028411
3/1/91,Motor vehicles (New),-25.16294418
3/1/91,Motor vehicles (Used),3.733370481
3/1/91,Motor vehicle (Parts),-4.902987158
3/1/91,Furniture and furnishings,-7.187123071
3/1/91,Household appliances,-3.888173472
3/1/91,Household tableware,-0.235407415
3/1/91,House and gardening tools,-0.051700962
3/1/91,Audio-visual equipment,-0.398145527
3/1/91,Sporting equipment and guns,-1.897795789
3/1/91,Sports and recreational vehicles,-1.70543535
3/1/91,Recreational books,3.349910857
3/1/91,Musical instruments,0.048496605
3/1/91,Jewelry and watches,-0.88550925
3/1/91,Therapeutic equipment,-2.402192605
3/1/91,Educational books,3.636713489
3/1/91,Personal items (e.g. Luggage),1.732622514
3/1/91,Food and beverages*,3.93882492
3/1/91,Alcoholic beverages*,9.393548932
3/1/91,Animal feeds/Farm supplies,-10.45655376
3/1/91,Clothing and footwear,0.284151888
3/1/91,"Motor vehicle (lubricants, oil, etc.)",7.196737632
3/1/91,Fuel oil,6.652162999
3/1/91,Medical products,11.48992577
3/1/91,Recreational items,2.888319612
3/1/91,Household supplies,2.286747302
3/1/91,Personal care products,2.636244508
3/1/91,Tobacco,2.733082987
3/1/91,"Magazines, newspapers, and stationery",5.590705487
3/1/91,Housing expenditure,6.294847705
3/1/91,Household utilities,7.915872527
3/1/91,Health care,11.02042084
3/1/91,Motor vehicle services,-1.915108465
3/1/91,Public transportation,-0.309106967
3/1/91,Membership clubs,7.261354365
3/1/91,Audio-visual services,6.693422029
3/1/91,Gambling,3.792667509
3/1/91,Other recreational services,8.557844691
3/1/91,Food services,4.09189208
3/1/91,Accommodations,0.202568276
3/1/91,Financial services,0.930954228
3/1/91,Insurance,12.55062613
3/1/91,Communication services,2.513203964
3/1/91,Education services,7.417470452
3/1/91,Professional and other services,4.12280302
3/1/91,Personal care services,-1.535253546
3/1/91,Social services,6.203443035
3/1/91,Household maintenance,-1.666800224
3/1/91,Nonprofit Institution,10.039902
3/1/91,Overall Average,3.628033349
6/1/91,Motor vehicles (New),-18.54518444
6/1/91,Motor vehicles (Used),1.184166547
6/1/91,Motor vehicle (Parts),-0.186909296
6/1/91,Furniture and furnishings,-2.468371738
6/1/91,Household appliances,-0.579126275
6/1/91,Household tableware,1.388888889
6/1/91,House and gardening tools,2.425373134
6/1/91,Audio-visual equipment,3.91521462
6/1/91,Sporting equipment and guns,2.577319588
6/1/91,Sports and recreational vehicles,-4.24403183
6/1/91,Recreational books,0.892528524
6/1/91,Musical instruments,9.296606001
6/1/91,Jewelry and watches,2.512878087
6/1/91,Therapeutic equipment,-3.383499945
6/1/91,Educational books,1.150075415
6/1/91,Personal items (e.g. Luggage),3.839369098
6/1/91,Food and beverages*,4.023764515
6/1/91,Alcoholic beverages*,5.388471178
6/1/91,Animal feeds/Farm supplies,-5.709876543
6/1/91,Clothing and footwear,2.35688515
6/1/91,"Motor vehicle (lubricants, oil, etc.)",6.021693423
6/1/91,Fuel oil,-2.887335663
6/1/91,Medical products,11.13365545
6/1/91,Recreational items,4.608185749
6/1/91,Household supplies,3.228014355
6/1/91,Personal care products,3.276969123
6/1/91,Tobacco,2.968121095
6/1/91,"Magazines, newspapers, and stationery",4.767976936
6/1/91,Housing expenditure,5.489297258
6/1/91,Household utilities,8.030443133
6/1/91,Health care,9.755154923
6/1/91,Motor vehicle services,-4.87804878
6/1/91,Public transportation,0.840444789
6/1/91,Membership clubs,4.000727405
6/1/91,Audio-visual services,3.975990014
6/1/91,Gambling,4.494093477
6/1/91,Other recreational services,5.617111475
6/1/91,Food services,4.356941959
6/1/91,Accommodations,6.579331484
6/1/91,Financial services,4.340952285
6/1/91,Insurance,11.6988459
6/1/91,Communication services,4.256564888
6/1/91,Education services,7.462263364
6/1/91,Professional and other services,2.784578626
6/1/91,Personal care services,-5.450892857
6/1/91,Social services,5.331478906
6/1/91,Household maintenance,-3.948548041
6/1/91,Nonprofit Institution,6.43260759
6/1/91,Overall Average,3.793154397
9/1/91,Motor vehicles (New),-12.42931455
9/1/91,Motor vehicles (Used),12.65663864
9/1/91,Motor vehicle (Parts),-0.45285689
9/1/91,Furniture and furnishings,-1.562179731
9/1/91,Household appliances,-0.528041562
9/1/91,Household tableware,0.914867974
9/1/91,House and gardening tools,1.627264354
9/1/91,Audio-visual equipment,6.875011187
9/1/91,Sporting equipment and guns,5.643899238
9/1/91,Sports and recreational vehicles,-8.872814949
9/1/91,Recreational books,2.115965925
9/1/91,Musical instruments,11.53091266
9/1/91,Jewelry and watches,-1.416997409
9/1/91,Therapeutic equipment,-6.060275764
9/1/91,Educational books,2.382292253
9/1/91,Personal items (e.g. Luggage),2.631033768
9/1/91,Food and beverages*,2.438635501
9/1/91,Alcoholic beverages*,1.827275626
9/1/91,Animal feeds/Farm supplies,-2.403846154
9/1/91,Clothing and footwear,2.75917684
9/1/91,"Motor vehicle (lubricants, oil, etc.)",-4.041677846
9/1/91,Fuel oil,-8.5019056
9/1/91,Medical products,9.296256898
9/1/91,Recreational items,5.60061269
9/1/91,Household supplies,2.172601086
9/1/91,Personal care products,2.172370089
9/1/91,Tobacco,2.172032677
9/1/91,"Magazines, newspapers, and stationery",3.479988028
9/1/91,Housing expenditure,4.641115127
9/1/91,Household utilities,5.286683227
9/1/91,Health care,8.945169135
9/1/91,Motor vehicle services,-4.00072927
9/1/91,Public transportation,1.342607984
9/1/91,Membership clubs,3.445542985
9/1/91,Audio-visual services,2.086835096
9/1/91,Gambling,5.090173605
9/1/91,Other recreational services,4.617999811
9/1/91,Food services,2.974885807
9/1/91,Accommodations,7.298873474
9/1/91,Financial services,8.450182014
9/1/91,Insurance,10.58534473
9/1/91,Communication services,5.938860838
9/1/91,Education services,6.914287574
9/1/91,Professional and other services,2.89515095
9/1/91,Personal care services,-6.077532491
9/1/91,Social services,5.578800558
9/1/91,Household maintenance,-3.051881994
9/1/91,Nonprofit Institution,3.18596078
9/1/91,Overall Average,3.290326774
12/1/91,Motor vehicles (New),-6.843327857
12/1/91,Motor vehicles (Used),9.403823982
12/1/91,Motor vehicle (Parts),-0.77871512
12/1/91,Furniture and furnishings,-0.695512007
12/1/91,Household appliances,-1.702932829
12/1/91,Household tableware,1.806997309
12/1/91,House and gardening tools,3.171160004
12/1/91,Audio-visual equipment,3.846777244
12/1/91,Sporting equipment and guns,3.956275385
12/1/91,Sports and recreational vehicles,-0.915830789
12/1/91,Recreational books,0.61086798
12/1/91,Musical instruments,3.481624758
12/1/91,Jewelry and watches,-1.368171655
12/1/91,Therapeutic equipment,-7.552280854
12/1/91,Educational books,0.895689494
12/1/91,Personal items (e.g. Luggage),2.308876347
12/1/91,Food and beverages*,1.650317402
12/1/91,Alcoholic beverages*,-3.424335138
12/1/91,Animal feeds/Farm supplies,-0.823723229
12/1/91,Clothing and footwear,2.498735144
12/1/91,"Motor vehicle (lubricants, oil, etc.)",-15.25480799
12/1/91,Fuel oil,-9.080750894
12/1/91,Medical products,8.711893586
12/1/91,Recreational items,7.763944711
12/1/91,Household supplies,2.358421362
12/1/91,Personal care products,2.063837321
12/1/91,Tobacco,5.925160918
12/1/91,"Magazines, newspapers, and stationery",0.529100529
12/1/91,Housing expenditure,5.25543793
12/1/91,Household utilities,3.790754107
12/1/91,Health care,9.522635088
12/1/91,Motor vehicle services,-2.119180891
12/1/91,Public transportation,-0.556847993
12/1/91,Membership clubs,4.500596041
12/1/91,Audio-visual services,3.381443299
12/1/91,Gambling,3.609022556
12/1/91,Other recreational services,1.482159195
12/1/91,Food services,4.028578771
12/1/91,Accommodations,8.924912836
12/1/91,Financial services,10.61567903
12/1/91,Insurance,8.654748276
12/1/91,Communication services,8.82933462
12/1/91,Education services,7.859456686
12/1/91,Professional and other services,4.658913939
12/1/91,Personal care services,-4.461652747
12/1/91,Social services,5.909664516
12/1/91,Household maintenance,-1.623389416
12/1/91,Nonprofit Institution,3.286201237
12/1/91,Overall Average,3.41587664
3/1/92,Motor vehicles (New),12.21029808
3/1/92,Motor vehicles (Used),5.259741713
3/1/92,Motor vehicle (Parts),3.511797732
3/1/92,Furniture and furnishings,1.753678393
3/1/92,Household appliances,3.583005575
3/1/92,Household tableware,3.829034161
3/1/92,House and gardening tools,8.97992965
3/1/92,Audio-visual equipment,4.768418996
3/1/92,Sporting equipment and guns,7.732997481
3/1/92,Sports and recreational vehicles,-6.615520803
3/1/92,Recreational books,0.84437988
3/1/92,Musical instruments,5.235094523
3/1/92,Jewelry and watches,2.979175662
3/1/92,Therapeutic equipment,-3.584604372
3/1/92,Educational books,1.076865949
3/1/92,Personal items (e.g. Luggage),4.665927643
3/1/92,Food and beverages*,1.420295433
3/1/92,Alcoholic beverages*,-5.341005638
3/1/92,Animal feeds/Farm supplies,-2.960526316
3/1/92,Clothing and footwear,4.855625656
3/1/92,"Motor vehicle (lubricants, oil, etc.)",-2.9727992
3/1/92,Fuel oil,-10.14435901
3/1/92,Medical products,8.587371792
3/1/92,Recreational items,5.475728893
3/1/92,Household supplies,5.489760222
3/1/92,Personal care products,2.716234823
3/1/92,Tobacco,12.95328008
3/1/92,"Magazines, newspapers, and stationery",1.041970464
3/1/92,Housing expenditure,5.62444281
3/1/92,Household utilities,1.399793309
3/1/92,Health care,10.58653088
3/1/92,Motor vehicle services,4.774752387
3/1/92,Public transportation,6.701581594
3/1/92,Membership clubs,8.193555937
3/1/92,Audio-visual services,6.430669346
3/1/92,Gambling,13.00348608
3/1/92,Other recreational services,3.859489051
3/1/92,Food services,6.352071911
3/1/92,Accommodations,12.51940363
3/1/92,Financial services,16.31664642
3/1/92,Insurance,6.849485048
3/1/92,Communication services,10.71521607
3/1/92,Education services,8.988870621
3/1/92,Professional and other services,7.814072918
3/1/92,Personal care services,5.296595378
3/1/92,Social services,7.429214854
3/1/92,Household maintenance,4.498410887
3/1/92,Nonprofit Institution,7.530917604
3/1/92,Overall Average,5.856082851
6/1/92,Motor vehicles (New),12.38364377
6/1/92,Motor vehicles (Used),16.70284555
6/1/92,Motor vehicle (Parts),0.155460552
6/1/92,Furniture and furnishings,1.440292781
6/1/92,Household appliances,1.447807184
6/1/92,Household tableware,6.018768202
6/1/92,House and gardening tools,6.618093503
6/1/92,Audio-visual equipment,-0.14995825
6/1/92,Sporting equipment and guns,5.503005222
6/1/92,Sports and recreational vehicles,-2.625283304
6/1/92,Recreational books,3.347013224
6/1/92,Musical instruments,-6.03060306
6/1/92,Jewelry and watches,0.486390723
6/1/92,Therapeutic equipment,1.227970438
6/1/92,Educational books,3.541472507
6/1/92,Personal items (e.g. Luggage),2.678125312
6/1/92,Food and beverages*,-0.516953361
6/1/92,Alcoholic beverages*,-4.257226955
6/1/92,Animal feeds/Farm supplies,-5.073649755
6/1/92,Clothing and footwear,4.283702957
6/1/92,"Motor vehicle (lubricants, oil, etc.)",2.859764065
6/1/92,Fuel oil,12.26972839
6/1/92,Medical products,7.271939596
6/1/92,Recreational items,6.400166091
6/1/92,Household supplies,3.854631471
6/1/92,Personal care products,1.590211037
6/1/92,Tobacco,15.05072064
6/1/92,"Magazines, newspapers, and stationery",1.124517119
6/1/92,Housing expenditure,5.657128115
6/1/92,Household utilities,-0.562578644
6/1/92,Health care,10.88959518
6/1/92,Motor vehicle services,9.269206895
6/1/92,Public transportation,1.233491473
6/1/92,Membership clubs,10.98676925
6/1/92,Audio-visual services,8.713088791
6/1/92,Gambling,10.94863603
6/1/92,Other recreational services,5.582922824
6/1/92,Food services,1.549713334
6/1/92,Accommodations,9.371041189
6/1/92,Financial services,13.6206841
6/1/92,Insurance,7.612704086
6/1/92,Communication services,10.2378345
6/1/92,Education services,8.921448416
6/1/92,Professional and other services,7.531927106
6/1/92,Personal care services,11.24226828
6/1/92,Social services,8.503984433
6/1/92,Household maintenance,7.243730217
6/1/92,Nonprofit Institution,9.551367536
6/1/92,Overall Average,5.82459793
9/1/92,Motor vehicles (New),10.10776791
9/1/92,Motor vehicles (Used),5.191555574
9/1/92,Motor vehicle (Parts),2.38476028
9/1/92,Furniture and furnishings,3.661783297
9/1/92,Household appliances,4.353782268
9/1/92,Household tableware,10.27088649
9/1/92,House and gardening tools,8.177240685
9/1/92,Audio-visual equipment,0.12393234
9/1/92,Sporting equipment and guns,4.133416161
9/1/92,Sports and recreational vehicles,4.504564096
9/1/92,Recreational books,5.758880517
9/1/92,Musical instruments,-4.091509019
9/1/92,Jewelry and watches,6.544668108
9/1/92,Therapeutic equipment,6.857341765
9/1/92,Educational books,5.881275192
9/1/92,Personal items (e.g. Luggage),8.79087606
9/1/92,Food and beverages*,0.457608268
9/1/92,Alcoholic beverages*,-3.516565234
9/1/92,Animal feeds/Farm supplies,-6.403940887
9/1/92,Clothing and footwear,6.019350929
9/1/92,"Motor vehicle (lubricants, oil, etc.)",7.206569051
9/1/92,Fuel oil,-5.270746556
9/1/92,Medical products,6.148394848
9/1/92,Recreational items,6.70013947
9/1/92,Household supplies,5.335696003
9/1/92,Personal care products,2.766268886
9/1/92,Tobacco,14.23196313
9/1/92,"Magazines, newspapers, and stationery",2.952776609
9/1/92,Housing expenditure,5.426892385
9/1/92,Household utilities,1.23663151
9/1/92,Health care,10.53572956
9/1/92,Motor vehicle services,12.57003134
9/1/92,Public transportation,2.258504088
9/1/92,Membership clubs,10.35242291
9/1/92,Audio-visual services,9.283651654
9/1/92,Gambling,14.60705694
9/1/92,Other recreational services,5.705000903
9/1/92,Food services,2.119181087
9/1/92,Accommodations,10.9141854
9/1/92,Financial services,11.55710956
9/1/92,Insurance,7.096160609
9/1/92,Communication services,9.840766941
9/1/92,Education services,9.096306671
9/1/92,Professional and other services,7.55320806
9/1/92,Personal care services,14.88212297
9/1/92,Social services,9.723044686
9/1/92,Household maintenance,8.790055695
9/1/92,Nonprofit Institution,11.07265578
9/1/92,Overall Average,6.385220835
12/1/92,Motor vehicles (New),14.16556614
12/1/92,Motor vehicles (Used),11.98761719
12/1/92,Motor vehicle (Parts),7.354116707
12/1/92,Furniture and furnishings,6.019388292
12/1/92,Household appliances,8.373435996
12/1/92,Household tableware,12.5755287
12/1/92,House and gardening tools,9.11093312
12/1/92,Audio-visual equipment,6.531051107
12/1/92,Sporting equipment and guns,7.939417326
12/1/92,Sports and recreational vehicles,2.91750503
12/1/92,Recreational books,6.93248754
12/1/92,Musical instruments,7.663551402
12/1/92,Jewelry and watches,9.473221234
12/1/92,Therapeutic equipment,9.306141585
12/1/92,Educational books,6.972443129
12/1/92,Personal items (e.g. Luggage),8.676028084
12/1/92,Food and beverages*,2.199742316
12/1/92,Alcoholic beverages*,0.991023923
12/1/92,Animal feeds/Farm supplies,-6.810631229
12/1/92,Clothing and footwear,9.224430588
12/1/92,"Motor vehicle (lubricants, oil, etc.)",7.910518097
12/1/92,Fuel oil,-0.106513724
12/1/92,Medical products,5.497871069
12/1/92,Recreational items,8.87655781
12/1/92,Household supplies,6.50016125
12/1/92,Personal care products,4.111116618
12/1/92,Tobacco,10.69768496
12/1/92,"Magazines, newspapers, and stationery",5.28708134
12/1/92,Housing expenditure,5.221113021
12/1/92,Household utilities,6.663919071
12/1/92,Health care,9.093948338
12/1/92,Motor vehicle services,14.85421128
12/1/92,Public transportation,2.063164182
12/1/92,Membership clubs,11.25032726
12/1/92,Audio-visual services,8.139708815
12/1/92,Gambling,16.67516573
12/1/92,Other recreational services,9.285971872
12/1/92,Food services,6.331446251
12/1/92,Accommodations,7.979144667
12/1/92,Financial services,14.05162756
12/1/92,Insurance,8.843100908
12/1/92,Communication services,8.713525713
12/1/92,Education services,7.679269689
12/1/92,Professional and other services,6.217667019
12/1/92,Personal care services,15.35307839
12/1/92,Social services,10.6719723
12/1/92,Household maintenance,9.224175912
12/1/92,Nonprofit Institution,10.74645839
12/1/92,Overall Average,7.679263566
3/1/93,Motor vehicles (New),3.923813235
3/1/93,Motor vehicles (Used),13.28541963
3/1/93,Motor vehicle (Parts),4.948950652
3/1/93,Furniture and furnishings,5.389098489
3/1/93,Household appliances,2.374196779
3/1/93,Household tableware,7.654563297
3/1/93,House and gardening tools,5.971141067
3/1/93,Audio-visual equipment,8.185379254
3/1/93,Sporting equipment and guns,6.53261632
3/1/93,Sports and recreational vehicles,9.371840243
3/1/93,Recreational books,10.26379761
3/1/93,Musical instruments,12.52878858
3/1/93,Jewelry and watches,3.405792427
3/1/93,Therapeutic equipment,7.618503712
3/1/93,Educational books,9.092578986
3/1/93,Personal items (e.g. Luggage),6.017716156
3/1/93,Food and beverages*,1.257957815
3/1/93,Alcoholic beverages*,2.364244625
3/1/93,Animal feeds/Farm supplies,-6.101694915
3/1/93,Clothing and footwear,4.704647297
3/1/93,"Motor vehicle (lubricants, oil, etc.)",7.149365411
3/1/93,Fuel oil,6.731860648
3/1/93,Medical products,5.600163508
3/1/93,Recreational items,7.64573385
3/1/93,Household supplies,3.95875434
3/1/93,Personal care products,4.323665611
3/1/93,Tobacco,8.506032875
3/1/93,"Magazines, newspapers, and stationery",4.964576227
3/1/93,Housing expenditure,4.947697284
3/1/93,Household utilities,9.483788039
3/1/93,Health care,7.702398074
3/1/93,Motor vehicle services,10.82537101
3/1/93,Public transportation,5.37960001
3/1/93,Membership clubs,7.902943774
3/1/93,Audio-visual services,9.438392641
3/1/93,Gambling,13.24660844
3/1/93,Other recreational services,8.582974611
3/1/93,Food services,2.756138098
3/1/93,Accommodations,4.209310533
3/1/93,Financial services,11.08821544
3/1/93,Insurance,10.8527852
3/1/93,Communication services,5.48090246
3/1/93,Education services,6.324156537
3/1/93,Professional and other services,3.65904816
3/1/93,Personal care services,8.212699184
3/1/93,Social services,8.985500917
3/1/93,Household maintenance,8.083131872
3/1/93,Nonprofit Institution,5.106785778
3/1/93,Overall Average,6.07535702
6/1/93,Motor vehicles (New),11.03836112
6/1/93,Motor vehicles (Used),11.05113119
6/1/93,Motor vehicle (Parts),7.612798532
6/1/93,Furniture and furnishings,6.652604015
6/1/93,Household appliances,4.639261047
6/1/93,Household tableware,6.714823482
6/1/93,House and gardening tools,8.029612756
6/1/93,Audio-visual equipment,12.23312569
6/1/93,Sporting equipment and guns,9.077749241
6/1/93,Sports and recreational vehicles,16.60955583
6/1/93,Recreational books,11.16307801
6/1/93,Musical instruments,18.05555556
6/1/93,Jewelry and watches,7.097063726
6/1/93,Therapeutic equipment,3.987419971
6/1/93,Educational books,8.226822682
6/1/93,Personal items (e.g. Luggage),6.627737226
6/1/93,Food and beverages*,2.317955933
6/1/93,Alcoholic beverages*,2.097033614
6/1/93,Animal feeds/Farm supplies,-5.689655172
6/1/93,Clothing and footwear,4.329883087
6/1/93,"Motor vehicle (lubricants, oil, etc.)",3.04062272
6/1/93,Fuel oil,-7.876058918
6/1/93,Medical products,5.597703802
6/1/93,Recreational items,6.302550821
6/1/93,Household supplies,6.141077406
6/1/93,Personal care products,6.010142878
6/1/93,Tobacco,5.502866076
6/1/93,"Magazines, newspapers, and stationery",6.360710641
6/1/93,Housing expenditure,4.964040868
6/1/93,Household utilities,6.544146318
6/1/93,Health care,6.120501434
6/1/93,Motor vehicle services,8.879469504
6/1/93,Public transportation,11.72357888
6/1/93,Membership clubs,6.364877639
6/1/93,Audio-visual services,7.634107944
6/1/93,Gambling,19.00542696
6/1/93,Other recreational services,9.815102817
6/1/93,Food services,6.625810784
6/1/93,Accommodations,1.515151515
6/1/93,Financial services,15.69274203
6/1/93,Insurance,11.24681089
6/1/93,Communication services,4.944089253
6/1/93,Education services,5.776821466
6/1/93,Professional and other services,4.444948558
6/1/93,Personal care services,4.753820034
6/1/93,Social services,8.623155917
6/1/93,Household maintenance,6.519847126
6/1/93,Nonprofit Institution,2.443786031
6/1/93,Overall Average,6.32681692
9/1/93,Motor vehicles (New),8.811093537
9/1/93,Motor vehicles (Used),11.05802866
9/1/93,Motor vehicle (Parts),9.115523466
9/1/93,Furniture and furnishings,6.156649497
9/1/93,Household appliances,5.575155891
9/1/93,Household tableware,4.662039088
9/1/93,House and gardening tools,7.838391361
9/1/93,Audio-visual equipment,12.95162585
9/1/93,Sporting equipment and guns,9.113436123
9/1/93,Sports and recreational vehicles,15.99468321
9/1/93,Recreational books,9.41475827
9/1/93,Musical instruments,2.155963303
9/1/93,Jewelry and watches,10.57710324
9/1/93,Therapeutic equipment,1.98707856
9/1/93,Educational books,4.810520851
9/1/93,Personal items (e.g. Luggage),-0.111327581
9/1/93,Food and beverages*,2.34973632
9/1/93,Alcoholic beverages*,2.581940613
9/1/93,Animal feeds/Farm supplies,-5.438596491
9/1/93,Clothing and footwear,3.153855884
9/1/93,"Motor vehicle (lubricants, oil, etc.)",-2.250854177
9/1/93,Fuel oil,6.722475901
9/1/93,Medical products,6.828080229
9/1/93,Recreational items,6.335180731
9/1/93,Household supplies,6.538657604
9/1/93,Personal care products,6.950412824
9/1/93,Tobacco,-1.109601449
9/1/93,"Magazines, newspapers, and stationery",4.632869365
9/1/93,Housing expenditure,5.085588454
9/1/93,Household utilities,11.30203539
9/1/93,Health care,5.211872329
9/1/93,Motor vehicle services,6.920221852
9/1/93,Public transportation,12.54596155
9/1/93,Membership clubs,8.627961468
9/1/93,Audio-visual services,7.120506223
9/1/93,Gambling,19.76699437
9/1/93,Other recreational services,11.77625961
9/1/93,Food services,6.867225941
9/1/93,Accommodations,-0.015218384
9/1/93,Financial services,18.47200747
9/1/93,Insurance,11.77361701
9/1/93,Communication services,5.46672966
9/1/93,Education services,5.666959713
9/1/93,Professional and other services,4.105170303
9/1/93,Personal care services,3.027678093
9/1/93,Social services,7.223663726
9/1/93,Household maintenance,6.299154177
9/1/93,Nonprofit Institution,1.053172361
9/1/93,Overall Average,6.156134026
12/1/93,Motor vehicles (New),14.45814307
12/1/93,Motor vehicles (Used),10.42798047
12/1/93,Motor vehicle (Parts),7.104176538
12/1/93,Furniture and furnishings,6.389282676
12/1/93,Household appliances,2.381721298
12/1/93,Household tableware,3.038290123
12/1/93,House and gardening tools,8.643787851
12/1/93,Audio-visual equipment,13.55548682
12/1/93,Sporting equipment and guns,9.460184109
12/1/93,Sports and recreational vehicles,11.47360704
12/1/93,Recreational books,13.87288136
12/1/93,Musical instruments,4.340277778
12/1/93,Jewelry and watches,6.737336589
12/1/93,Therapeutic equipment,3.913789406
12/1/93,Educational books,7.330567082
12/1/93,Personal items (e.g. Luggage),-0.27688048
12/1/93,Food and beverages*,2.860449319
12/1/93,Alcoholic beverages*,3.040418259
12/1/93,Animal feeds/Farm supplies,-5.169340463
12/1/93,Clothing and footwear,2.685241547
12/1/93,"Motor vehicle (lubricants, oil, etc.)",-1.661186464
12/1/93,Fuel oil,2.862532808
12/1/93,Medical products,7.414855201
12/1/93,Recreational items,3.886772275
12/1/93,Household supplies,7.52834696
12/1/93,Personal care products,7.576226406
12/1/93,Tobacco,-6.755289732
12/1/93,"Magazines, newspapers, and stationery",5.60731147
12/1/93,Housing expenditure,5.128054375
12/1/93,Household utilities,7.560610638
12/1/93,Health care,4.584507657
12/1/93,Motor vehicle services,6.439913943
12/1/93,Public transportation,14.56717874
12/1/93,Membership clubs,3.755252984
12/1/93,Audio-visual services,7.623855961
12/1/93,Gambling,21.61108123
12/1/93,Other recreational services,10.42732222
12/1/93,Food services,2.107572255
12/1/93,Accommodations,0.947374855
12/1/93,Financial services,16.77559039
12/1/93,Insurance,10.16834429
12/1/93,Communication services,6.198561578
12/1/93,Education services,6.141610516
12/1/93,Professional and other services,4.164757329
12/1/93,Personal care services,3.382560206
